ID,유형,제목(원문),설명(원문),URL,게시일,수정일,진행방식,개방성,모집방식,복잡성수준,양극화수준,방법유형1,방법유형2,방법유형3,상호작용1,상호작용2,상호작용3,목적1,목적2,목적3,제목(한국어-자동),설명(한국어-자동),요약(1문장-자동),워크북_추천사용상황,진행자_한줄팁,태그(필터용)
4993,method,STAR Circles (Village Forums) ,,https://participedia.net/method/4993,2017-08-14,2022-07-15,,,,,,,,,,,,,,,"=IF(C184="""","""",GOOGLETRANSLATE(C184,""auto"",""ko""))","=IF(D184="""","""",GOOGLETRANSLATE(D184,""auto"",""ko""))","=IF(W184="""","""",LEFT(W184,80)&IF(LEN(W184)>80,""…"",""""))","=IF(REGEXMATCH(AA184,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA184,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA184,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA184,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
5016,method,Photovoice,Photovoice is an engagement and research process by which people – usually those with limited power - use video and/or photo images to capture aspects of their environment and experiences and share them with others.,https://participedia.net/method/5016,2017-08-22,2020-06-01,both,open,,,,participatory, experiential, deliberative,discussion, storytelling, teachinginstructing,develop, academic, make,"=IF(C185="""","""",GOOGLETRANSLATE(C185,""auto"",""ko""))","=IF(D185="""","""",GOOGLETRANSLATE(D185,""auto"",""ko""))","=IF(W185="""","""",LEFT(W185,80)&IF(LEN(W185)>80,""…"",""""))","=IF(REGEXMATCH(AA185,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA185,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA185,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA185,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",participatory | experiential | deliberative | discussion | storytelling | teachinginstructing | develop | academic | make
5035,method,Citizen Participation Program (CPP),"A specific system of public participation used predominantly in the United States. CPPs provide a top-layer of communication provide a stable, sustained forum for government bodies, community organizations, and residents, on issues of planning and development.",https://participedia.net/method/5035,2017-08-24,2018-07-23,,,,,,,,,,,,,,,"=IF(C186="""","""",GOOGLETRANSLATE(C186,""auto"",""ko""))","=IF(D186="""","""",GOOGLETRANSLATE(D186,""auto"",""ko""))","=IF(W186="""","""",LEFT(W186,80)&IF(LEN(W186)>80,""…"",""""))","=IF(REGEXMATCH(AA186,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA186,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA186,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA186,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
5042,method,Community Based Monitoring,"Community- or citizen-based monitoring is a generic term for citizen oversight of public services. Also known as participatory monitoring, CBM is ideally led by the local population and involves both oversight and reporting of service quality, efficiency, and efficacy.",https://participedia.net/method/5042,2017-09-03,2021-03-14,facetoface,,,,low,evaluation,,,,,,make, develop,,"=IF(C187="""","""",GOOGLETRANSLATE(C187,""auto"",""ko""))","=IF(D187="""","""",GOOGLETRANSLATE(D187,""auto"",""ko""))","=IF(W187="""","""",LEFT(W187,80)&IF(LEN(W187)>80,""…"",""""))","=IF(REGEXMATCH(AA187,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA187,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA187,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA187,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",evaluation | make | develop
5043,method,Citizens' Relations Management Platforms,"A relatively new entry into the field of democratic innovation, Citizens' Relations Management Platforms are online hubs connecting people to other channels of citizen-government communication and public services.",https://participedia.net/method/5043,2017-09-03,2021-05-11,online,open,,,polarized,,,,,,,develop, make,,"=IF(C188="""","""",GOOGLETRANSLATE(C188,""auto"",""ko""))","=IF(D188="""","""",GOOGLETRANSLATE(D188,""auto"",""ko""))","=IF(W188="""","""",LEFT(W188,80)&IF(LEN(W188)>80,""…"",""""))","=IF(REGEXMATCH(AA188,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA188,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA188,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA188,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",develop | make
5057,method,Neighbourhood Management,"Neighbourhood management is a methodology often used in low-income neighbourhoods, involving improvement and organization of the provision of services in a community as well as the maintenance and repair of infrastructure and conditions.",https://participedia.net/method/5057,2017-09-23,2021-02-21,facetoface,open_to,,,,community, collaborative, internal,,,,develop,,,"=IF(C189="""","""",GOOGLETRANSLATE(C189,""auto"",""ko""))","=IF(D189="""","""",GOOGLETRANSLATE(D189,""auto"",""ko""))","=IF(W189="""","""",LEFT(W189,80)&IF(LEN(W189)>80,""…"",""""))","=IF(REGEXMATCH(AA189,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA189,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA189,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA189,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",community | collaborative | internal | develop
5058,method,Participatory Urban Planning,Participatory urban planning directly engages neighbourhood residents in the process of land use planning. Residents provide local knowledge and information to compliment the technical know-how of experts and officials.,https://participedia.net/method/5058,2017-09-23,2020-08-04,both,open_to,,moderate,moderate,planning, collaborative, community,discussion, ask,,make, make_influence,,"=IF(C190="""","""",GOOGLETRANSLATE(C190,""auto"",""ko""))","=IF(D190="""","""",GOOGLETRANSLATE(D190,""auto"",""ko""))","=IF(W190="""","""",LEFT(W190,80)&IF(LEN(W190)>80,""…"",""""))","=IF(REGEXMATCH(AA190,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA190,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA190,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA190,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",planning | collaborative | community | discussion | ask | make | make_influence
5077,method,Civic Journalism,Civic or 'public' journalism refers to the integration of journalism and democracy; the intersection of reporting and deliberation. Civic journalism reports news in a way that encourages and facilitates public deliberation on political and social issues.,https://participedia.net/method/5077,2017-09-29,2019-02-28,,,,,high_polarization,,,,,,,,,,"=IF(C191="""","""",GOOGLETRANSLATE(C191,""auto"",""ko""))","=IF(D191="""","""",GOOGLETRANSLATE(D191,""auto"",""ko""))","=IF(W191="""","""",LEFT(W191,80)&IF(LEN(W191)>80,""…"",""""))","=IF(REGEXMATCH(AA191,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA191,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA191,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA191,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
5078,method,Citizen Journalism,"Citizen journalism is news collected, reported, and analyzed by the public for the public. Citizen journalists are not typically affiliated with any single news organization and their work may be completely self-published and distributed. ",https://participedia.net/method/5078,2017-09-29,2020-12-19,online,open,not,,,informal_participation, experiential,,storytelling, express,,,,,"=IF(C192="""","""",GOOGLETRANSLATE(C192,""auto"",""ko""))","=IF(D192="""","""",GOOGLETRANSLATE(D192,""auto"",""ko""))","=IF(W192="""","""",LEFT(W192,80)&IF(LEN(W192)>80,""…"",""""))","=IF(REGEXMATCH(AA192,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA192,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA192,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA192,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",informal_participation | experiential | storytelling | express
5079,method,Social Innovation Lab,"Social innovation labs (otherwise known as design labs, change labs, civic experiments) offer a space for collaborative action on 'wicked' problems. ",https://participedia.net/method/5079,2017-09-30,2020-11-19,facetoface,limited,,,polarized,collaborative, deliberative,,discussion,,,,,,"=IF(C193="""","""",GOOGLETRANSLATE(C193,""auto"",""ko""))","=IF(D193="""","""",GOOGLETRANSLATE(D193,""auto"",""ko""))","=IF(W193="""","""",LEFT(W193,80)&IF(LEN(W193)>80,""…"",""""))","=IF(REGEXMATCH(AA193,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA193,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA193,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA193,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",collaborative | deliberative | discussion
5082,method,Public Debate,The Public Debate originated in France but has since become a common method of public engagement and multi-stakeholder consultation required by some governments on large public works proposals. ,https://participedia.net/method/5082,2017-10-05,2021-01-02,,,,,polarized,,,,discussion, ask, express,make, develop,,"=IF(C194="""","""",GOOGLETRANSLATE(C194,""auto"",""ko""))","=IF(D194="""","""",GOOGLETRANSLATE(D194,""auto"",""ko""))","=IF(W194="""","""",LEFT(W194,80)&IF(LEN(W194)>80,""…"",""""))","=IF(REGEXMATCH(AA194,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA194,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA194,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA194,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",discussion | ask | express | make | develop
5083,method,Informal Participation,"Informal methods of participatory public engagement are those that occur as part of routine human interaction, outside of political institutions, and may involve dialogue, collective decision-making, and deliberation.",https://participedia.net/method/5083,2017-10-09,2021-02-18,both,both,,,,informal_participation, informal,,informal, discussion,,,,,"=IF(C195="""","""",GOOGLETRANSLATE(C195,""auto"",""ko""))","=IF(D195="""","""",GOOGLETRANSLATE(D195,""auto"",""ko""))","=IF(W195="""","""",LEFT(W195,80)&IF(LEN(W195)>80,""…"",""""))","=IF(REGEXMATCH(AA195,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA195,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA195,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA195,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",informal_participation | informal | informal | discussion
5086,method,Citizens' Summit,"A large, deliberative event to gather feedback on a broad topic, citizens' summits involve several hundred stakeholders and various methods of recruitment to ensure that the participants are representative.",https://participedia.net/method/5086,2017-10-16,2020-01-25,facetoface,,,,,deliberative,,,discussion, ask,,develop, make,,"=IF(C196="""","""",GOOGLETRANSLATE(C196,""auto"",""ko""))","=IF(D196="""","""",GOOGLETRANSLATE(D196,""auto"",""ko""))","=IF(W196="""","""",LEFT(W196,80)&IF(LEN(W196)>80,""…"",""""))","=IF(REGEXMATCH(AA196,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA196,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA196,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA196,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",deliberative | discussion | ask | develop | make
5095,method,Self-Governance,"Self-governance refers to the exercise of authority over oneself - whether that is at the individual, organization or national level - without outside interference.",https://participedia.net/method/5095,2017-10-26,2019-05-09,,,,,polarized,,,,,,,,,,"=IF(C197="""","""",GOOGLETRANSLATE(C197,""auto"",""ko""))","=IF(D197="""","""",GOOGLETRANSLATE(D197,""auto"",""ko""))","=IF(W197="""","""",LEFT(W197,80)&IF(LEN(W197)>80,""…"",""""))","=IF(REGEXMATCH(AA197,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA197,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA197,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA197,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
5097,method,Citizens' Initiative Review,"Generally speaking, a Citizens' Initiative Review involves the evaluation of one or more ballot measures by a panel of randomly-selected, demographically-representative sample of citizens. ",https://participedia.net/method/5097,2017-10-31,2020-05-25,facetoface,limited,stratified,high,polarized,deliberative, experiential,,discussion, ask, teachinginstructing,develop, make_influence, make,"=IF(C198="""","""",GOOGLETRANSLATE(C198,""auto"",""ko""))","=IF(D198="""","""",GOOGLETRANSLATE(D198,""auto"",""ko""))","=IF(W198="""","""",LEFT(W198,80)&IF(LEN(W198)>80,""…"",""""))","=IF(REGEXMATCH(AA198,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA198,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA198,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA198,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",deliberative | experiential | discussion | ask | teachinginstructing | develop | make_influence | make
5098,method,Mapping,"Mapping involves visually representing community characteristics and resources in relation to geographical features and physical space, connecting to community values, histories, assets, and lived experiences.",https://participedia.net/method/5098,2017-11-01,2020-02-07,facetoface,,,,,community,,,storytelling, informal,,develop,,,"=IF(C199="""","""",GOOGLETRANSLATE(C199,""auto"",""ko""))","=IF(D199="""","""",GOOGLETRANSLATE(D199,""auto"",""ko""))","=IF(W199="""","""",LEFT(W199,80)&IF(LEN(W199)>80,""…"",""""))","=IF(REGEXMATCH(AA199,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA199,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA199,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA199,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",community | storytelling | informal | develop
5149,method,Microfinance,"Micro-financing encompasses a broad category, with the common design of expanding access to financial services in under-serviced and disadvantaged communities, thereby fostering empowerment and development.",https://participedia.net/method/5149,2017-12-04,2020-08-31,both,open_to,,low,not,community, informal_participation,,ask,,,develop, deliver,,"=IF(C200="""","""",GOOGLETRANSLATE(C200,""auto"",""ko""))","=IF(D200="""","""",GOOGLETRANSLATE(D200,""auto"",""ko""))","=IF(W200="""","""",LEFT(W200,80)&IF(LEN(W200)>80,""…"",""""))","=IF(REGEXMATCH(AA200,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA200,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA200,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA200,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",community | informal_participation | ask | develop | deliver
5154,method,The Lewis Method of Deep Democracy,The Lewis Model of Deep Democracy is a five-step approach to dealing with conflict in either groups or between individuals. ,https://participedia.net/method/5154,2017-12-27,2020-05-08,facetoface,open,,,polarized,,,,discussion, listenwatch,,develop,,,"=IF(C201="""","""",GOOGLETRANSLATE(C201,""auto"",""ko""))","=IF(D201="""","""",GOOGLETRANSLATE(D201,""auto"",""ko""))","=IF(W201="""","""",LEFT(W201,80)&IF(LEN(W201)>80,""…"",""""))","=IF(REGEXMATCH(AA201,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA201,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA201,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA201,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",discussion | listenwatch | develop
5157,method,Choicebook™ Surveys,"Choicebook is an online survey tool for consulting with the public on policy issues, primarily used by national governments to inform decision-making.",https://participedia.net/method/5157,2018-01-05,2019-08-05,online,open,,low,not,,,,ask, express,,academic,,,"=IF(C202="""","""",GOOGLETRANSLATE(C202,""auto"",""ko""))","=IF(D202="""","""",GOOGLETRANSLATE(D202,""auto"",""ko""))","=IF(W202="""","""",LEFT(W202,80)&IF(LEN(W202)>80,""…"",""""))","=IF(REGEXMATCH(AA202,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA202,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA202,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA202,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",ask | express | academic
5178,method,Action-Learning and Planning (ALP) Meetings,"The action-learning and planning methodology focuses on transparency, accountability, and participation as it relates to the management of community projects and budgets. Participants often focus on prioritizing for implementation the activities that address local concerns.",https://participedia.net/method/5178,2018-02-01,2020-05-19,,open_to,,,,collaborative, community, deliberative,discussion,,,,,,"=IF(C203="""","""",GOOGLETRANSLATE(C203,""auto"",""ko""))","=IF(D203="""","""",GOOGLETRANSLATE(D203,""auto"",""ko""))","=IF(W203="""","""",LEFT(W203,80)&IF(LEN(W203)>80,""…"",""""))","=IF(REGEXMATCH(AA203,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA203,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA203,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA203,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",collaborative | community | deliberative | discussion
5179,method,Workshop,"Workshops are generally an ad-hoc method, which involves collaborative planning and action-oriented training in order to solve relevant problems. A hands-on method, workshops often involve learning via role-play and experimentation.",https://participedia.net/method/5179,2018-02-01,2020-02-07,facetoface,both,,,,planning, collaborative, deliberative,discussion,,,make_influence, develop,,"=IF(C204="""","""",GOOGLETRANSLATE(C204,""auto"",""ko""))","=IF(D204="""","""",GOOGLETRANSLATE(D204,""auto"",""ko""))","=IF(W204="""","""",LEFT(W204,80)&IF(LEN(W204)>80,""…"",""""))","=IF(REGEXMATCH(AA204,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA204,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA204,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA204,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",planning | collaborative | deliberative | discussion | make_influence | develop
5180,method,Have Your Say Dialogue Forums,Dialogue forums allow community members to evaluate what the elected officials were doing well and share suggestions on how they could work to improve the lives of citizens. ,https://participedia.net/method/5180,2018-02-01,2020-05-14,,,,,,,,,,,,,,,"=IF(C205="""","""",GOOGLETRANSLATE(C205,""auto"",""ko""))","=IF(D205="""","""",GOOGLETRANSLATE(D205,""auto"",""ko""))","=IF(W205="""","""",LEFT(W205,80)&IF(LEN(W205)>80,""…"",""""))","=IF(REGEXMATCH(AA205,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA205,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA205,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA205,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
5188,method,Planning Alternative Tomorrows With Hope (PATH),"Planning Alternative Tomorrows with Hope, or PATH, is a participatory planning process which places people at the center, allowing participants to develop a vision and a means to accomplish it via graphic facilitation of ideas.",https://participedia.net/method/5188,2018-02-01,2019-11-30,facetoface,open_to,,moderate,moderate,planning, collaborative,,discussion, acting,,develop, make,,"=IF(C206="""","""",GOOGLETRANSLATE(C206,""auto"",""ko""))","=IF(D206="""","""",GOOGLETRANSLATE(D206,""auto"",""ko""))","=IF(W206="""","""",LEFT(W206,80)&IF(LEN(W206)>80,""…"",""""))","=IF(REGEXMATCH(AA206,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA206,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA206,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA206,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",planning | collaborative | discussion | acting | develop | make
